sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,device_id,customer_authorized,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,payment_count,payment_interval_minutes,campaign_duration_minutes,strong_authentication_passed,customer_confirmation_complete,network_id,session_age_seconds,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days,dormancy_days_before_activity
syn_acct_623481,,,,syn_amb_00065957,2026-06-25T15:14:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_623481,,False,False,0.0,0,ambient,syn_beneficiary_647860,370.0,syn_device_699843,,,,,,,,,,,1688.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_272634,,,,syn_amb_00065958,2026-07-03T11:29:00+00:00,FUNDS_RECEIVED,1,,syn_acct_272634,,False,False,0.0,0,ambient,syn_beneficiary_430388,960.0,syn_device_777450,,2690.27,3809.15,1.4159,,,,,,,438.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_267414,,,,syn_amb_00065959,2026-07-05T21:02:00+00:00,SESSION_STARTED,1,,syn_acct_267414,,False,False,0.0,0,ambient,syn_beneficiary_957579,1130.0,syn_device_472492,,,,,,,,,,,1521.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_287330,,,,syn_amb_00065960,2026-06-10T03:57:00+00:00,SESSION_STARTED,1,,syn_acct_287330,,False,False,0.0,0,ambient,syn_beneficiary_579516,930.0,syn_device_975322,,,,,,,,,,,1719.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_183667,,,,syn_amb_00065961,2026-06-12T11:30:00+00:00,SESSION_STARTED,1,,syn_acct_183667,,False,False,0.0,0,ambient,syn_beneficiary_497650,217.0,syn_device_380551,,,,,,,,,,,2972.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_781446,,,,syn_amb_00065962,2026-07-26T03:12:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_781446,,False,False,0.0,0,ambient,syn_beneficiary_594505,1693.0,syn_device_573756,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_989921,,,,syn_amb_00065963,2026-08-14T14:31:00+00:00,SESSION_STARTED,1,,syn_acct_989921,,False,False,0.0,0,ambient,syn_beneficiary_825236,340.0,syn_device_799464,,,,,,,,,,,888.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_202664,,,,syn_amb_00065964,2026-06-22T08:11:00+00:00,SESSION_STARTED,1,,syn_acct_202664,,False,False,0.0,0,ambient,syn_beneficiary_514633,654.0,syn_device_661239,,,,,,,,,,,3322.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_881177,,,,syn_amb_00065965,2026-08-18T15:51:00+00:00,SESSION_STARTED,1,,syn_acct_881177,,False,False,0.0,0,ambient,syn_beneficiary_520590,293.0,syn_device_274406,,,,,,,,,,,3136.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_668532,,,,syn_amb_00065966,2026-08-25T21:53:00+00:00,SESSION_STARTED,1,,syn_acct_668532,,False,False,0.0,0,ambient,syn_beneficiary_333155,375.0,syn_device_510981,,,,,,,,,,,3454.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_349565,,,,syn_amb_00065967,2026-07-06T09:47:00+00:00,PAYMENT_INITIATED,1,,syn_acct_349565,,False,False,0.0,0,ambient,syn_beneficiary_865037,1154.0,syn_device_887234,,2379.01,2243.17,0.9429,,,,,,,856.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_383060,,,,syn_amb_00065968,2026-07-14T18:45:00+00:00,PAYMENT_REPEATED,1,,syn_acct_383060,,False,False,0.0,0,ambient,syn_beneficiary_877220,842.0,syn_device_996177,,8592.44,14380.31,1.6736,6.0,,,,,,3391.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_712554,,,,syn_amb_00065969,2026-06-14T09:04:00+00:00,PAYMENT_INITIATED,1,,syn_acct_712554,,False,False,0.0,0,ambient,syn_beneficiary_794595,887.0,syn_device_569049,,1835.43,748.49,0.4078,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_246413,,,,syn_amb_00065970,2026-06-07T02:10:00+00:00,PAYMENT_INITIATED,1,,syn_acct_246413,,False,False,0.0,0,ambient,syn_beneficiary_118197,972.0,syn_device_334299,,4380.48,5416.03,1.2364,,,,,,,1663.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_472528,,,,syn_amb_00065971,2026-06-08T17:53:00+00:00,PAYMENT_INITIATED,1,,syn_acct_472528,,False,False,0.0,0,ambient,syn_beneficiary_100928,684.0,syn_device_269268,,7541.6,3985.74,0.5285,,,,,,,3419.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_930555,,,,syn_amb_00065972,2026-07-04T10:31:00+00:00,PAYMENT_INITIATED,1,,syn_acct_930555,,False,False,0.0,0,ambient,syn_beneficiary_605164,289.0,syn_device_458635,,1261.31,2684.57,2.1284,,,,,,,3282.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_895667,,,,syn_amb_00065973,2026-07-03T22:30:00+00:00,PAYMENT_INITIATED,1,,syn_acct_895667,,False,False,0.0,0,ambient,syn_beneficiary_852111,1800.0,syn_device_805537,,6383.78,9156.89,1.4344,,,,,,,3255.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_961722,,,,syn_amb_00065974,2026-08-20T12:33:00+00:00,PAYMENT_INITIATED,1,,syn_acct_961722,,False,False,0.0,0,ambient,syn_beneficiary_571509,753.0,syn_device_428734,,3220.03,2469.76,0.767,,,,,,,3518.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_341292,,,,syn_amb_00065975,2026-08-19T00:19:00+00:00,PAYMENT_INITIATED,1,,syn_acct_341292,,False,False,0.0,0,ambient,syn_beneficiary_232864,378.0,syn_device_795137,,4425.35,6528.28,1.4752,,,,,,,2097.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_816751,,,,syn_amb_00065976,2026-08-01T23:20:00+00:00,PAYMENT_INITIATED,1,,syn_acct_816751,,False,False,0.0,0,ambient,syn_beneficiary_545402,532.0,syn_device_396842,,8630.06,7831.78,0.9075,,,,,,,1577.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_939482,,,,syn_amb_00065977,2026-07-24T15:30:00+00:00,PAYMENT_INITIATED,1,,syn_acct_939482,,False,False,0.0,0,ambient,syn_beneficiary_111037,338.0,syn_device_992944,,6899.63,5327.2,0.7721,,,,,,,2247.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_712554,,,,syn_amb_00065978,2026-08-13T22:23:00+00:00,PAYMENT_INITIATED,1,,syn_acct_712554,,False,False,0.0,0,ambient,syn_beneficiary_362379,1682.0,syn_device_998046,,1835.43,1005.08,0.5476,,,,,,,692.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_172574,,,,syn_amb_00065979,2026-07-10T11:51:00+00:00,PAYMENT_INITIATED,1,,syn_acct_172574,,False,False,0.0,0,ambient,syn_beneficiary_282834,1062.0,syn_device_712903,,7282.53,6951.17,0.9545,,,,,,,546.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_838797,,,,syn_amb_00065980,2026-06-29T04:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_838797,,False,False,0.0,0,ambient,syn_beneficiary_509376,1065.0,syn_device_123134,,971.54,1584.1,1.6305,,,,,,,3924.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_590785,,,,syn_amb_00065981,2026-07-25T21:10:00+00:00,SESSION_STARTED,1,,syn_acct_590785,,False,False,0.0,0,ambient,syn_beneficiary_297099,124.0,syn_device_527138,,,,,,,,,,,811.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_581141,,,,syn_amb_00065982,2026-07-31T14:25:00+00:00,FUNDS_RECEIVED,1,,syn_acct_581141,,False,False,0.0,0,ambient,syn_beneficiary_250256,55.0,syn_device_586633,,4640.41,9668.29,2.0835,,,,,,,545.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_103402,,,,syn_amb_00065983,2026-07-23T22:30:00+00:00,PAYMENT_INITIATED,1,,syn_acct_103402,,False,False,0.0,0,ambient,syn_beneficiary_470958,1502.0,syn_device_621427,,5400.96,11310.15,2.0941,,,,,,,2492.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_884309,,,,syn_amb_00065984,2026-06-24T08:32:00+00:00,PAYMENT_INITIATED,1,,syn_acct_884309,,False,False,0.0,0,ambient,syn_beneficiary_828052,1186.0,syn_device_762752,,7527.37,9479.97,1.2594,,,,,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_604740,,,,syn_amb_00065985,2026-07-05T20:14:00+00:00,PAYMENT_REPEATED,1,,syn_acct_604740,,False,False,0.0,0,ambient,syn_beneficiary_300044,586.0,syn_device_443174,,7324.51,11986.56,1.6365,4.0,,,,,,1815.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_379946,,,,syn_amb_00065986,2026-07-05T00:13:00+00:00,PAYMENT_INITIATED,1,,syn_acct_379946,,False,False,0.0,0,ambient,syn_beneficiary_275098,1438.0,syn_device_490535,,7230.1,10987.58,1.5197,,,,,,,1693.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_310922,,,,syn_amb_00065987,2026-06-22T09:33:00+00:00,PAYMENT_INITIATED,1,,syn_acct_310922,,False,False,0.0,0,ambient,syn_beneficiary_294731,1183.0,syn_device_233379,,7026.63,9462.76,1.3467,,,,,,,2197.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_623481,,,,syn_amb_00065988,2026-06-30T18:52:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_623481,,False,False,0.0,0,ambient,syn_beneficiary_685640,1763.0,syn_device_916309,,,,,,,,,,,886.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_865179,,,,syn_amb_00065989,2026-08-24T08:20:00+00:00,SESSION_STARTED,1,,syn_acct_865179,,False,False,0.0,0,ambient,syn_beneficiary_531847,1399.0,syn_device_329980,,,,,,,,,,,1806.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_377932,,,,syn_amb_00065990,2026-08-12T23:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_377932,,False,False,0.0,0,ambient,syn_beneficiary_395828,35.0,syn_device_594346,,3984.59,1208.13,0.3032,,,,,,,2109.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_325772,,,,syn_amb_00065991,2026-06-01T22:14:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_325772,,False,False,0.0,0,ambient,syn_beneficiary_737808,1564.0,syn_device_888301,,,,,,,,,,,818.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_412942,,,,syn_amb_00065992,2026-07-18T22:32:00+00:00,PAYMENT_INITIATED,1,,syn_acct_412942,,False,False,0.0,0,ambient,syn_beneficiary_658207,939.0,syn_device_391648,,3345.34,1858.0,0.5554,,,,,,,629.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_559381,,,,syn_amb_00065993,2026-07-04T09:37:00+00:00,PAYMENT_INITIATED,1,,syn_acct_559381,,False,False,0.0,0,ambient,syn_beneficiary_399777,1347.0,syn_device_482760,,6232.14,8907.6,1.4293,,,,,,,2727.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_262316,,,,syn_amb_00065994,2026-08-29T08:02:00+00:00,PAYMENT_INITIATED,1,,syn_acct_262316,,False,False,0.0,0,ambient,syn_beneficiary_948004,311.0,syn_device_456121,,4168.82,5918.89,1.4198,,,,,,,1344.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_549245,,,,syn_amb_00065995,2026-07-09T20:08:00+00:00,PAYMENT_INITIATED,1,,syn_acct_549245,,False,False,0.0,0,ambient,syn_beneficiary_174491,1725.0,syn_device_457050,,3134.8,3426.34,1.093,,,,,,,897.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_107540,,,,syn_amb_00065996,2026-07-13T01:06:00+00:00,PAYMENT_REPEATED,1,,syn_acct_107540,,False,False,0.0,0,ambient,syn_beneficiary_175285,545.0,syn_device_637615,,11484.82,5944.54,0.5176,5.0,,,,,,1055.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_319684,,,,syn_amb_00065997,2026-07-23T08:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_319684,,False,False,0.0,0,ambient,syn_beneficiary_490773,697.0,syn_device_739993,,3716.2,4047.31,1.0891,,,,,,,608.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_363626,,,,syn_amb_00065998,2026-06-17T06:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_363626,,False,False,0.0,0,ambient,syn_beneficiary_706688,1522.0,syn_device_760782,,985.17,665.58,0.6756,,,,,,,3176.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_769987,,,,syn_amb_00065999,2026-08-02T23:48:00+00:00,PAYMENT_INITIATED,1,,syn_acct_769987,,False,False,0.0,0,ambient,syn_beneficiary_594258,1157.0,syn_device_285319,,3351.45,1415.65,0.4224,,,,,,,3031.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_736059,,,,syn_amb_00066000,2026-08-21T09:34:00+00:00,PAYMENT_INITIATED,1,,syn_acct_736059,,False,False,0.0,0,ambient,syn_beneficiary_976143,1333.0,syn_device_471708,,3067.99,4212.04,1.3729,,,,,,,3574.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_328275,,,,syn_amb_00066001,2026-08-29T00:48:00+00:00,PAYMENT_INITIATED,1,,syn_acct_328275,,False,False,0.0,0,ambient,syn_beneficiary_345768,53.0,syn_device_491566,,4615.97,2340.76,0.5071,,,,,,,3499.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_346629,,,,syn_amb_00066002,2026-07-19T10:40:00+00:00,SESSION_STARTED,1,,syn_acct_346629,,False,False,0.0,0,ambient,syn_beneficiary_653861,510.0,syn_device_467046,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_492077,,,,syn_amb_00066003,2026-07-29T16:38:00+00:00,PAYMENT_INITIATED,1,,syn_acct_492077,,False,False,0.0,0,ambient,syn_beneficiary_918266,904.0,syn_device_335171,,1833.12,1915.43,1.0449,,,,,,,377.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_322086,,,,syn_amb_00066004,2026-06-12T02:26:00+00:00,SESSION_STARTED,1,,syn_acct_322086,,False,False,0.0,0,ambient,syn_beneficiary_231005,1672.0,syn_device_841186,,,,,,,,,,,837.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_944151,,,,syn_amb_00066005,2026-06-13T11:13:00+00:00,FUNDS_RECEIVED,1,,syn_acct_944151,,False,False,0.0,0,ambient,syn_beneficiary_733290,427.0,syn_device_957393,,2911.04,3963.67,1.3616,,,,,,,1782.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_794022,,,,syn_amb_00066006,2026-08-19T17:44:00+00:00,PAYMENT_INITIATED,1,,syn_acct_794022,,False,False,0.0,0,ambient,syn_beneficiary_600292,1139.0,syn_device_285312,,4634.08,6896.44,1.4882,,,,,,,2653.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_230889,,,,syn_amb_00066007,2026-08-01T01:21:00+00:00,SESSION_STARTED,1,,syn_acct_230889,,False,False,0.0,0,ambient,syn_beneficiary_362023,118.0,syn_device_457642,,,,,,,,,,,3115.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_454508,,,,syn_amb_00066008,2026-08-11T22:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_454508,,False,False,0.0,0,ambient,syn_beneficiary_576125,208.0,syn_device_279993,,6438.96,4109.34,0.6382,,,,,,,3001.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_456778,,,,syn_amb_00066009,2026-06-02T02:21:00+00:00,PAYMENT_INITIATED,1,,syn_acct_456778,,False,False,0.0,0,ambient,syn_beneficiary_275227,1243.0,syn_device_471066,,4286.46,5785.44,1.3497,,,,,,,1657.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_201639,,,,syn_amb_00066010,2026-08-11T10:36:00+00:00,SESSION_STARTED,1,,syn_acct_201639,,False,False,0.0,0,ambient,syn_beneficiary_490429,955.0,syn_device_227875,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_634277,,,,syn_amb_00066011,2026-08-12T02:56:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_634277,,False,False,0.0,0,ambient,syn_beneficiary_456003,321.0,syn_device_893176,,,,,,,,,,,1826.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_997546,,,,syn_amb_00066012,2026-08-27T22:59:00+00:00,PAYMENT_INITIATED,1,,syn_acct_997546,,False,False,0.0,0,ambient,syn_beneficiary_320924,505.0,syn_device_271953,,8571.26,14565.14,1.6993,,,,,,,1106.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_217301,,,,syn_amb_00066013,2026-07-22T05:44:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_217301,,False,False,0.0,0,ambient,syn_beneficiary_733976,1103.0,syn_device_867283,,,,,,,,,,,837.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_910620,,,,syn_amb_00066014,2026-07-02T00:30:00+00:00,PAYMENT_INITIATED,1,,syn_acct_910620,,False,False,0.0,0,ambient,syn_beneficiary_427566,615.0,syn_device_454559,,6212.9,8619.16,1.3873,,,,,,,1731.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_122056,,,,syn_amb_00066015,2026-06-23T10:31:00+00:00,PAYMENT_INITIATED,1,,syn_acct_122056,,False,False,0.0,0,ambient,syn_beneficiary_376911,951.0,syn_device_736391,,7522.81,8344.3,1.1092,,,,,,,1471.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_376183,,,,syn_amb_00066016,2026-08-07T04:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_376183,,False,False,0.0,0,ambient,syn_beneficiary_252301,754.0,syn_device_991866,,10212.73,6739.38,0.6599,,,,,,,3295.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_969693,,,,syn_amb_00066017,2026-08-25T04:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_969693,,False,False,0.0,0,ambient,syn_beneficiary_405381,99.0,syn_device_992211,,10394.11,17648.16,1.6979,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_174299,,,,syn_amb_00066018,2026-07-02T14:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_174299,,False,False,0.0,0,ambient,syn_beneficiary_368640,326.0,syn_device_101453,,6756.55,10159.15,1.5036,,,,,,,1766.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_817870,,,,syn_amb_00066019,2026-07-14T18:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_817870,,False,False,0.0,0,ambient,syn_beneficiary_329084,1033.0,syn_device_898534,,5418.06,11898.06,2.196,,,,,,,1454.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_161324,,,,syn_amb_00066020,2026-06-12T12:34:00+00:00,PAYMENT_INITIATED,1,,syn_acct_161324,,False,False,0.0,0,ambient,syn_beneficiary_872824,1288.0,syn_device_310189,,3752.14,4682.67,1.248,,,,,,,3435.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_629903,,,,syn_amb_00066021,2026-06-29T04:34:00+00:00,SESSION_STARTED,1,,syn_acct_629903,,False,False,0.0,0,ambient,syn_beneficiary_736562,397.0,syn_device_234891,,,,,,,,,,,1332.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_340174,,,,syn_amb_00066022,2026-08-14T22:05:00+00:00,FUNDS_RECEIVED,1,,syn_acct_340174,,False,False,0.0,0,ambient,syn_beneficiary_619540,1645.0,syn_device_309360,,7230.69,12368.1,1.7105,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_551989,,,,syn_amb_00066023,2026-07-03T02:15:00+00:00,PAYMENT_INITIATED,1,,syn_acct_551989,,False,False,0.0,0,ambient,syn_beneficiary_177434,293.0,syn_device_581461,,10690.87,13217.12,1.2363,,,,,,,3940.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_945964,,,,syn_amb_00066024,2026-08-22T13:45:00+00:00,SESSION_STARTED,1,,syn_acct_945964,,False,False,0.0,0,ambient,syn_beneficiary_961898,712.0,syn_device_193176,,,,,,,,,,,832.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_898975,,,,syn_amb_00066025,2026-08-28T16:18:00+00:00,PAYMENT_INITIATED,1,,syn_acct_898975,,False,False,0.0,0,ambient,syn_beneficiary_989885,1639.0,syn_device_222722,,5956.81,2379.75,0.3995,,,,,,,3567.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_688508,,,,syn_amb_00066026,2026-06-13T10:52:00+00:00,PAYMENT_INITIATED,1,,syn_acct_688508,,False,False,0.0,0,ambient,syn_beneficiary_166805,325.0,syn_device_892681,,10551.68,9471.19,0.8976,,,,,,,1475.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_440035,,,,syn_amb_00066027,2026-06-26T19:33:00+00:00,SESSION_STARTED,1,,syn_acct_440035,,False,False,0.0,0,ambient,syn_beneficiary_156170,888.0,syn_device_751844,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_997546,,,,syn_amb_00066028,2026-06-04T12:07:00+00:00,FUNDS_RECEIVED,1,,syn_acct_997546,,False,False,0.0,0,ambient,syn_beneficiary_205206,700.0,syn_device_967339,,8571.26,7120.15,0.8307,,,,,,,2576.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_428838,,,,syn_amb_00066029,2026-08-17T05:29:00+00:00,PAYMENT_INITIATED,1,,syn_acct_428838,,False,False,0.0,0,ambient,syn_beneficiary_551018,64.0,syn_device_639889,,10597.1,17331.56,1.6355,,,,,,,3374.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_858490,,,,syn_amb_00066030,2026-08-18T08:00:00+00:00,SESSION_STARTED,1,,syn_acct_858490,,False,False,0.0,0,ambient,syn_beneficiary_756542,38.0,syn_device_599259,,,,,,,,,,,1518.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_324130,,,,syn_amb_00066031,2026-07-21T08:16:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_324130,,False,False,0.0,0,ambient,syn_beneficiary_659282,628.0,syn_device_123693,,,,,,,,,,,1684.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_520521,,,,syn_amb_00066032,2026-07-08T18:42:00+00:00,SESSION_STARTED,1,,syn_acct_520521,,False,False,0.0,0,ambient,syn_beneficiary_996289,1704.0,syn_device_448840,,,,,,,,,,,1600.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_234628,,,,syn_amb_00066033,2026-06-13T08:05:00+00:00,PAYMENT_INITIATED,1,,syn_acct_234628,,False,False,0.0,0,ambient,syn_beneficiary_865412,796.0,syn_device_122658,,5709.76,10380.91,1.8181,,,,,,,2293.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_680099,,,,syn_amb_00066034,2026-08-29T01:53:00+00:00,FUNDS_RECEIVED,1,,syn_acct_680099,,False,False,0.0,0,ambient,syn_beneficiary_729702,952.0,syn_device_809169,,1444.92,2778.44,1.9229,,,,,,,2820.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_334053,,,,syn_amb_00066035,2026-07-18T07:15:00+00:00,PAYMENT_INITIATED,1,,syn_acct_334053,,False,False,0.0,0,ambient,syn_beneficiary_188624,1317.0,syn_device_430721,,10635.79,16855.6,1.5848,,,,,,,857.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_411120,,,,syn_amb_00066036,2026-08-09T00:37:00+00:00,SESSION_STARTED,1,,syn_acct_411120,,False,False,0.0,0,ambient,syn_beneficiary_321108,660.0,syn_device_319685,,,,,,,,,,,1642.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_426858,,,,syn_amb_00066037,2026-06-22T11:24:00+00:00,FUNDS_RECEIVED,1,,syn_acct_426858,,False,False,0.0,0,ambient,syn_beneficiary_467559,864.0,syn_device_836469,,6944.84,15188.37,2.187,,,,,,,513.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_945964,,,,syn_amb_00066038,2026-08-20T08:55:00+00:00,SESSION_STARTED,1,,syn_acct_945964,,False,False,0.0,0,ambient,syn_beneficiary_762527,1468.0,syn_device_165147,,,,,,,,,,,921.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_944151,,,,syn_amb_00066039,2026-08-28T20:43:00+00:00,PAYMENT_INITIATED,1,,syn_acct_944151,,False,False,0.0,0,ambient,syn_beneficiary_532518,259.0,syn_device_519194,,2911.04,2286.33,0.7854,,,,,,,2119.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_299448,,,,syn_amb_00066040,2026-06-05T19:47:00+00:00,PAYMENT_INITIATED,1,,syn_acct_299448,,False,False,0.0,0,ambient,syn_beneficiary_430164,1671.0,syn_device_191178,,4095.87,3050.6,0.7448,,,,,,,3340.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_808011,,,,syn_amb_00066041,2026-07-25T06:24:00+00:00,PAYMENT_INITIATED,1,,syn_acct_808011,,False,False,0.0,0,ambient,syn_beneficiary_663954,414.0,syn_device_175386,,10055.08,15975.51,1.5888,,,,,,,3220.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_671858,,,,syn_amb_00066042,2026-07-11T10:20:00+00:00,PAYMENT_INITIATED,1,,syn_acct_671858,,False,False,0.0,0,ambient,syn_beneficiary_303630,765.0,syn_device_856137,,9561.64,15929.69,1.666,,,,,,,3267.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_627276,,,,syn_amb_00066043,2026-07-29T21:44:00+00:00,PAYMENT_INITIATED,1,,syn_acct_627276,,False,False,0.0,0,ambient,syn_beneficiary_735488,542.0,syn_device_622459,,10519.27,8948.74,0.8507,,,,,,,2761.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_570405,,,,syn_amb_00066044,2026-08-22T01:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_570405,,False,False,0.0,0,ambient,syn_beneficiary_291523,1191.0,syn_device_757606,,3494.73,7167.34,2.0509,,,,,,,1515.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_905934,,,,syn_amb_00066045,2026-07-07T01:50:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_905934,,False,False,0.0,0,ambient,syn_beneficiary_217334,1441.0,syn_device_684112,,,,,,,,,,,3637.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_407419,,,,syn_amb_00066046,2026-07-26T21:14:00+00:00,SESSION_STARTED,1,,syn_acct_407419,,False,False,0.0,0,ambient,syn_beneficiary_536358,657.0,syn_device_899294,,,,,,,,,,,1417.0,,,,,,,,,,,,,,,,,,,,,,,,
