event_id,event_ts,transaction_id,sender_account_id,beneficiary_id,payment_rail,channel,amount_inr,currency,merchant_category,transaction_status,device_id,ip_prefix,geo_region,auth_method,session_age_seconds,account_age_days,beneficiary_age_days,label_fraud,attack_family,scenario_id,legitimate_control
fe8ae962-b98d-b687-5484-76ee3bafe54b,2026-08-06T07:46:16+00:00,30d2df9d-ea1c-86c3-e941-ec53435a8a86,acct_000033,p2p_000016,UPI,MOBILE_APP,1337.74,INR,P2P_TRANSFER,APPROVED,dev_000033,10.82.170.0/24,KL,PIN,1937,2312,2,False,,,
30233fa2-6e25-00f3-137b-9598ea023f6d,2026-08-06T07:46:19+00:00,7c9eee54-585c-a821-ae65-7d32139d5ba4,acct_000009,merchant_000062,CARD,WEB,702.59,INR,UTILITIES,APPROVED,dev_000009,10.93.165.0/24,DL,OTP,2374,559,829,False,,,
df564b10-7552-15ca-18af-6bd21e239d0c,2026-08-06T08:16:31+00:00,fa8b8551-1226-cc6c-4c9b-cd645a826c38,acct_000006,merchant_000086,WALLET,API,509.76,INR,UTILITIES,APPROVED,dev_000006,10.135.246.0/24,GJ,PASSWORD,1574,1473,750,False,,,
762b2963-a65a-7fcf-8b01-5a4b91a54a80,2026-08-06T08:18:06+00:00,b4a957d7-3df5-be3b-9cb9-b4568bd953f1,acct_000028,travel_payee_000028,CARD,MOBILE_APP,5775.12,INR,ECOMMERCE,APPROVED,dev_replacement_000028,10.210.28.203.0/24,WB,OTP,840,1233,6,False,,,TRAVEL_NEW_DEVICE
6f6d66c8-89f8-0bbc-9e84-b473ff2112a8,2026-08-06T08:27:44+00:00,22c2d274-5153-f674-ece5-d1e041a505e4,acct_000012,merchant_000036,UPI,POS,1254.65,INR,ECOMMERCE,APPROVED,dev_000012,10.200.209.0/24,KL,PIN,1766,1266,440,False,,,
eaeaa8a0-e955-caf3-d652-a7da6ca224b4,2026-08-06T08:34:41+00:00,1f7e2930-b0e0-7a67-65b4-0f7d211c4ff2,acct_000093,merchant_000070,WALLET,POS,403.2,INR,ECOMMERCE,APPROVED,dev_000093,10.23.143.0/24,TN,BIOMETRIC,981,1376,142,False,,,
4dd93880-716b-6659-2231-67e4050daaa6,2026-08-06T08:46:00+00:00,f75ad1e1-edd7-1d5b-107e-d3800732eb7d,acct_000097,p2p_000008,UPI,MOBILE_APP,1560.46,INR,P2P_TRANSFER,APPROVED,dev_000097,10.38.147.0/24,DL,BIOMETRIC,459,560,2,False,,,
4ae65a5c-cff1-ad92-ea16-f51789b1341a,2026-08-06T08:50:45+00:00,ab648915-84eb-8127-d8e6-18a309eff815,acct_000065,merchant_000006,CARD,WEB,1228.89,INR,UTILITIES,APPROVED,dev_000065,10.124.239.0/24,RJ,CARD_CVV,369,2230,883,False,,,
bee18f5b-5df9-7974-78c5-352e50f0b8bb,2026-08-06T09:12:35+00:00,dd821717-8ca3-f695-cd56-09953090b597,acct_000032,merchant_000053,CARD,WEB,1955.98,INR,DINING,APPROVED,dev_000032,10.87.212.0/24,GJ,OTP,1951,2304,516,False,,,
88afb542-b703-16ba-cf2c-b5ef50c17606,2026-08-06T09:12:51+00:00,9e2eaaf5-79f7-b9db-4ad7-1d5ee731559f,acct_000097,merchant_000086,BANK_TRANSFER,MOBILE_APP,686.7,INR,DINING,APPROVED,dev_000097,10.38.147.0/24,DL,OTP,2357,560,899,False,,,
17979fe1-1fc1-ef07-ed75-d8dff07b2d81,2026-08-06T09:17:51+00:00,bdf600d7-0df4-2f6d-71c3-08b7728acf1f,acct_000017,merchant_000050,UPI,API,198.92,INR,FUEL,APPROVED,dev_000017,10.20.175.0/24,RJ,PIN,1627,3639,643,False,,,
94ce4919-1a92-10bc-124c-7d48f3a508a6,2026-08-06T09:59:15+00:00,127200ca-48cb-0523-d21c-5fe594ed1f5e,acct_000019,merchant_000006,WALLET,API,61.31,INR,DINING,APPROVED,dev_000019,10.112.93.0/24,UP,BIOMETRIC,2229,135,177,False,,,
6ea54c3c-94b0-2969-6585-3a091a41b177,2026-08-06T10:08:07+00:00,6e04999b-a0e2-528d-9b0b-a83b46382201,acct_000018,p2p_000060,UPI,MOBILE_APP,219.14,INR,P2P_TRANSFER,APPROVED,dev_000018,10.177.184.0/24,KA,PIN,1847,1318,1056,False,,,
c82282c8-ef1d-e04f-137d-8e5e283387e5,2026-08-06T10:14:53+00:00,7aeab824-dc7c-b7b0-a424-80309228f384,acct_000081,p2p_000032,UPI,MOBILE_APP,364.55,INR,P2P_TRANSFER,APPROVED,dev_000081,10.14.180.0/24,UP,PIN,2352,241,5,False,,,
011a1ede-471f-456d-a081-bc9916588158,2026-08-06T10:23:08+00:00,72df1a6d-9514-7a80-da16-1f2251b2fc85,acct_000002,merchant_000004,WALLET,WEB,418.78,INR,ECOMMERCE,APPROVED,dev_000002,10.125.146.0/24,MH,PIN,813,1678,694,False,,,
7342272f-c4ed-d98f-f4c5-bc65dedd763f,2026-08-06T10:28:40+00:00,5ad67eef-c5ec-c305-075e-366d0458b152,acct_000026,merchant_000005,BANK_TRANSFER,MOBILE_APP,1644.66,INR,GROCERY,APPROVED,dev_000026,10.98.42.0/24,RJ,OTP,1710,1378,1192,False,,,
5f230061-9754-3325-f86f-ea82f4d1cd96,2026-08-06T10:29:09+00:00,eca68d00-246d-620e-37ee-75f299a270f2,acct_000045,merchant_000048,UPI,MOBILE_APP,410.43,INR,DINING,APPROVED,dev_000045,10.187.128.0/24,UP,PIN,2396,2629,688,False,,,
29d15949-8a68-c250-977e-644bd465db09,2026-08-06T10:29:42+00:00,dfe99772-48c7-f84d-6268-d0d4ba6af1df,acct_000016,p2p_000015,UPI,MOBILE_APP,438.2,INR,P2P_TRANSFER,APPROVED,dev_000016,10.89.150.0/24,DL,PIN,1866,2155,574,False,,,
a8bc5a09-2b28-9423-fb44-dccac4253bf6,2026-08-06T10:41:17+00:00,2e53918c-46fc-e7ba-6050-40b161390a5c,acct_000045,merchant_000015,UPI,API,472.04,INR,UTILITIES,APPROVED,dev_000045,10.187.128.0/24,RJ,BIOMETRIC,1429,2629,436,False,,,
370309db-7db0-d6a2-5ee7-0cdc30b9ca50,2026-08-06T10:45:03+00:00,a562a151-a6d7-c1f7-8543-66d23f2666ea,acct_000087,p2p_000036,UPI,MOBILE_APP,643.96,INR,P2P_TRANSFER,APPROVED,dev_000087,10.14.163.0/24,DL,PIN,2175,3635,419,False,,,
98486242-0d48-b1d0-4ee7-a565c3f27c48,2026-08-06T10:52:31+00:00,4f3c12bf-eb26-c685-2598-78712697d192,acct_000072,p2p_000006,UPI,MOBILE_APP,1143.45,INR,P2P_TRANSFER,APPROVED,dev_000072,10.47.210.0/24,WB,BIOMETRIC,53,1389,433,False,,,
66024d0e-b021-0eb3-f476-8cc600a2f674,2026-08-06T11:19:52+00:00,9f5aa87a-5f13-3ae8-1b1c-3fc64ac13c42,acct_000060,p2p_000018,UPI,MOBILE_APP,1186.48,INR,P2P_TRANSFER,APPROVED,dev_000060,10.193.212.0/24,DL,PIN,662,2322,1063,False,,,
d0495f5f-ddc8-3d25-bbe3-0f1f7c4b6eff,2026-08-06T11:36:31+00:00,3f532019-735c-6be7-79b2-4fc0b0f91a63,acct_000082,merchant_000037,WALLET,POS,411.28,INR,TRAVEL,APPROVED,dev_000082,10.73.57.0/24,UP,PIN,1223,2534,657,False,,,
bda72ee7-d98f-27ae-5a57-872f5ede8d11,2026-08-06T11:47:17+00:00,35c52a6b-8d29-b388-0b3a-3c27dba23429,acct_000059,merchant_000081,CARD,MOBILE_APP,39.14,INR,UTILITIES,APPROVED,dev_000059,10.143.114.0/24,TN,OTP,1427,853,1163,False,,,
f6373594-6e3b-8764-e8a7-4c0ad3afb858,2026-08-06T11:48:37+00:00,75d4571f-57f1-504f-9266-ad0cf3ddc4e9,acct_000048,travel_payee_000048,UPI,MOBILE_APP,1421.4,INR,TRAVEL,APPROVED,dev_replacement_000048,10.210.48.50.0/24,MH,PIN,156,2861,6,False,,,TRAVEL_NEW_DEVICE
0efd9fb0-6ea6-96e9-348c-f832971f98d1,2026-08-06T11:50:20+00:00,008dbd12-fa50-abd3-67e2-995905ad79eb,acct_000088,p2p_000026,UPI,MOBILE_APP,374.7,INR,P2P_TRANSFER,APPROVED,dev_000088,10.75.67.0/24,TS,PIN,77,1476,853,False,,,
7723ab1a-d9a8-5000-e427-8559ec1e7f0c,2026-08-06T11:52:52+00:00,a55b31e1-210a-8626-af05-7a46ed4d13ba,acct_000011,merchant_000005,CARD,MOBILE_APP,806.05,INR,TRAVEL,APPROVED,dev_000011,10.143.44.0/24,MH,CARD_CVV,1291,65,582,False,,,
53cdae89-4f3e-7bcc-dbe9-63aa7636a48f,2026-08-06T11:54:49+00:00,e243486f-a2d9-3e67-6c46-46b32d0623dd,acct_000095,merchant_000029,BANK_TRANSFER,WEB,175.14,INR,UTILITIES,APPROVED,dev_000095,10.80.221.0/24,TS,OTP,844,3048,221,False,,,
f8f2c645-a970-ed5a-8e4c-7576c5c5eb2f,2026-08-06T12:17:58+00:00,98608101-bbad-6354-46ee-c4e5a8de5f9a,acct_000075,p2p_000092,UPI,MOBILE_APP,261.75,INR,P2P_TRANSFER,APPROVED,dev_000075,10.199.171.0/24,KL,PIN,1556,629,244,False,,,
7f195d1b-e5d9-2461-ad4a-957921386f39,2026-08-06T12:23:09+00:00,c739a0a4-4b82-f292-9d4b-a15d2b8684eb,acct_000039,p2p_000016,UPI,MOBILE_APP,376.57,INR,P2P_TRANSFER,APPROVED,dev_000039,10.158.174.0/24,DL,BIOMETRIC,1690,1189,64,False,,,
73b88f3b-6816-44c9-f1db-bda8d4aa000d,2026-08-06T12:31:09+00:00,19c736e7-8eb0-f0ed-9f62-fa111e60b6dd,acct_000063,merchant_000099,BANK_TRANSFER,POS,372.66,INR,UTILITIES,APPROVED,dev_000063,10.128.159.0/24,RJ,PASSWORD,975,2271,214,False,,,
1ac1ab2a-8b8a-263c-be92-c7f478b18b58,2026-08-06T12:31:54+00:00,998e387a-7ba4-ad52-26dc-956ae642349c,acct_000007,merchant_000069,UPI,MOBILE_APP,166.5,INR,ECOMMERCE,APPROVED,dev_000007,10.110.237.0/24,GJ,BIOMETRIC,1629,736,661,False,,,
5bd1298c-70e6-982f-d1f7-afa5b4822b34,2026-08-06T13:04:45+00:00,b303989e-0cdc-8457-b09d-eb93aa6f7b07,acct_000077,merchant_000053,BANK_TRANSFER,POS,5161.28,INR,GROCERY,APPROVED,dev_000077,10.189.163.0/24,DL,BIOMETRIC,605,2883,2,False,,,
fce0a0d7-3e95-0f3a-3398-b5804ff20c96,2026-08-06T13:05:51+00:00,93e370a1-f315-c001-0926-893e663c7db0,acct_000024,merchant_000057,WALLET,POS,622.1,INR,FUEL,APPROVED,dev_000024,10.28.112.0/24,MH,PASSWORD,266,685,533,False,,,
e04e95d2-6ef0-7e94-04c7-ab140be6b419,2026-08-06T13:10:26+00:00,9064ca10-0986-31c6-ea6c-618f41fe83be,acct_000033,p2p_000037,UPI,MOBILE_APP,4502.91,INR,P2P_TRANSFER,APPROVED,dev_000033,10.82.170.0/24,KL,PIN,720,2312,993,False,,,
a3651f95-8b1e-2f33-8f02-48d5e155c8b9,2026-08-06T13:13:33+00:00,173ee3f7-d4ed-19fa-813e-b3e283fae228,acct_000007,p2p_000037,UPI,MOBILE_APP,136.11,INR,P2P_TRANSFER,APPROVED,dev_000007,10.110.237.0/24,GJ,BIOMETRIC,1280,736,703,False,,,
4f81c47f-8cfb-832b-5e74-5081a2570993,2026-08-06T13:18:42+00:00,d68b94cd-a9c1-75ed-164d-02b0992c472e,acct_000014,merchant_000009,UPI,API,495.54,INR,ECOMMERCE,APPROVED,dev_000014,10.158.119.0/24,MH,BIOMETRIC,976,1000,918,False,,,
63f71a94-687a-87d0-9ab6-a6b2de21459e,2026-08-06T13:35:21+00:00,ae94f01c-0ee2-8fbb-f838-a9a825922a75,acct_000087,merchant_000006,WALLET,WEB,790.2,INR,GROCERY,APPROVED,dev_000087,10.14.163.0/24,DL,PASSWORD,2337,3635,1082,False,,,
0ad4c2e6-b010-7633-01d5-f32d3b714350,2026-08-06T13:39:00+00:00,6cbd3edb-9db5-2a18-5bb6-9638575715e0,acct_000085,ato_payee_002001,UPI,MOBILE_APP,1434.06,INR,P2P_TRANSFER,APPROVED,dev_000085,10.49.17.0/24,RJ,PIN,1716,2179,73,True,ATO-01,ATO-01-002,
e9c1a0bf-4ae3-aea5-bcd0-05198d8a0ec7,2026-08-06T13:39:15+00:00,4baa0c5c-3e27-0d45-c341-16c10ea874b7,acct_000051,merchant_000040,BANK_TRANSFER,API,1271.74,INR,DINING,APPROVED,dev_000051,10.161.231.0/24,UP,BIOMETRIC,489,3622,573,False,,,
801c4861-dc1f-c5dd-3ef0-4085e553f42f,2026-08-06T13:39:32+00:00,b8ec3797-61c6-46a8-256f-c5d2343ab227,acct_000029,p2p_000069,UPI,MOBILE_APP,2270.88,INR,P2P_TRANSFER,APPROVED,dev_000029,10.48.174.0/24,KL,BIOMETRIC,1882,607,367,False,,,
a3fbd5ce-cab2-a920-6ace-4acf790c93f9,2026-08-06T13:47:44+00:00,248c5c08-03bf-feba-0a99-76a61d0f203b,acct_000014,merchant_000056,CARD,WEB,1325.62,INR,UTILITIES,APPROVED,dev_000014,10.158.119.0/24,MH,CARD_CVV,904,1000,1078,False,,,
c84b1ebd-6def-84d1-4622-01e3788bf09d,2026-08-06T13:47:49+00:00,badae998-8422-0d16-93f4-013e9625d49b,acct_000020,p2p_000076,UPI,MOBILE_APP,319.54,INR,P2P_TRANSFER,APPROVED,dev_000020,10.38.109.0/24,MH,BIOMETRIC,1363,1145,123,False,,,
0a87e5d1-4229-41ce-855f-d9518b9863e8,2026-08-06T13:49:57+00:00,ad6fa1c9-70c2-46b4-5749-d1b1ca72a4c3,acct_000011,p2p_000047,UPI,MOBILE_APP,721.7,INR,P2P_TRANSFER,APPROVED,dev_000011,10.143.44.0/24,MH,PIN,1862,65,124,False,,,
9d4f7813-5f88-cdb7-c4c2-783fd749deff,2026-08-06T13:56:57+00:00,bf611c86-1de9-2a9b-be76-19f7d4195e99,acct_000077,p2p_000045,UPI,MOBILE_APP,608.03,INR,P2P_TRANSFER,APPROVED,dev_000077,10.189.163.0/24,DL,BIOMETRIC,1176,2883,840,False,,,
ed832df0-1bf1-91ab-886e-216820e3ee21,2026-08-06T14:11:04+00:00,86bd5083-9807-2b80-3c3a-2f3484e98642,acct_000027,merchant_000067,UPI,MOBILE_APP,1512.09,INR,ECOMMERCE,APPROVED,dev_000027,10.17.150.0/24,UP,PIN,1339,499,448,False,,,
87aa7f68-ae0c-11ac-0c4a-f97f79a71e6e,2026-08-06T14:11:30+00:00,2e0b999a-d508-4d6d-ddb7-f93bd8e1eed0,acct_000065,merchant_000073,CARD,API,2009.77,INR,FUEL,APPROVED,dev_000065,10.124.239.0/24,RJ,OTP,1260,2230,2,False,,,
f37da06b-e48c-202f-fc58-e5e7ce793efb,2026-08-06T14:16:51+00:00,ef1683b8-4dfe-b4a1-3b91-3940f3402ed8,acct_000077,merchant_000004,WALLET,API,2557.24,INR,TRAVEL,APPROVED,dev_000077,10.189.163.0/24,DL,PASSWORD,650,2883,688,False,,,
7a4cfbdf-06b2-95c8-e550-3326331bf925,2026-08-06T14:22:53+00:00,d74129da-3439-4e17-aabe-b2e2b72c5b41,acct_000057,merchant_000086,WALLET,WEB,474.29,INR,DINING,APPROVED,dev_000057,10.40.100.0/24,DL,BIOMETRIC,752,2903,1199,False,,,
8aee7ecd-7555-a2c4-e7f5-e9c9a8bf5235,2026-08-06T14:25:01+00:00,1e18f4e1-8e85-a901-9ac6-9cff398147d5,acct_000063,p2p_000068,UPI,MOBILE_APP,202.01,INR,P2P_TRANSFER,APPROVED,dev_000063,10.128.159.0/24,RJ,PIN,600,2271,614,False,,,
6fd2619c-1949-6fc1-4782-7341bebe6294,2026-08-06T14:25:12+00:00,87653743-d008-9d0b-af87-4aa6197b6e14,acct_000013,p2p_000013,UPI,MOBILE_APP,239.61,INR,P2P_TRANSFER,APPROVED,dev_000013,10.68.155.0/24,GJ,PIN,533,553,1050,False,,,
120f3ee5-169a-0d73-1747-eadc4316294d,2026-08-06T14:25:38+00:00,d3816139-94d1-03a0-d03b-ad30055016f3,acct_000022,merchant_000048,UPI,POS,545.58,INR,FUEL,APPROVED,dev_000022,10.67.11.0/24,MH,BIOMETRIC,490,821,865,False,,,
32a141b4-37f8-7171-0060-c3afad8140b8,2026-08-06T14:32:11+00:00,3ed10217-eae8-271f-46fb-d8819f89fd15,acct_000063,merchant_000009,CARD,WEB,341.17,INR,ECOMMERCE,APPROVED,dev_legit_000821,10.57.88.0/24,RJ,CARD_CVV,1347,2271,959,False,,,
9ccadd7c-db76-286b-b82b-4fc34933e215,2026-08-06T14:54:19+00:00,c7b57a8a-7a1d-915c-8d8c-48a5e1d6c195,acct_000039,merchant_000061,CARD,MOBILE_APP,434.71,INR,ECOMMERCE,APPROVED,dev_000039,10.158.174.0/24,DL,CARD_CVV,1274,1189,1112,False,,,
59bdfbb4-bd4e-65d4-61ae-e0974b048855,2026-08-06T14:55:00+00:00,3d6ffd38-7cc2-7595-d085-775b5477aaf3,acct_000048,merchant_000047,UPI,API,1129.81,INR,DINING,APPROVED,dev_000048,10.15.174.0/24,WB,BIOMETRIC,2008,2861,466,False,,,
c08ecea8-af7a-5df1-9025-15bea61d406a,2026-08-06T14:55:39+00:00,a9cf538f-05b0-5a06-be89-26b5f4cae79e,acct_000024,travel_payee_000024,UPI,MOBILE_APP,2287.65,INR,P2P_TRANSFER,APPROVED,dev_replacement_000024,10.210.24.23.0/24,TS,PIN,688,685,0,False,,,TRAVEL_NEW_DEVICE
9a403d81-41c0-1010-c1b1-a7958f51ed5a,2026-08-06T15:01:12+00:00,de06ead2-83a4-9a40-977d-04fbf567bda6,acct_000019,p2p_000001,UPI,MOBILE_APP,454.89,INR,P2P_TRANSFER,APPROVED,dev_000019,10.112.93.0/24,UP,BIOMETRIC,1455,135,297,False,,,
fc77cdfa-39d2-068a-2aca-9d08358ffa33,2026-08-06T15:17:43+00:00,1095e90e-a4cd-71ad-236b-c7e9397632b3,acct_000009,p2p_000024,UPI,MOBILE_APP,418.65,INR,P2P_TRANSFER,APPROVED,dev_000009,10.93.165.0/24,DL,PIN,1851,559,200,False,,,
e1a48862-6609-e8b4-a890-58d0126f1f30,2026-08-06T15:30:29+00:00,7cff209f-7b8c-ee79-e8f7-f8de3dba58bb,acct_000062,p2p_000072,UPI,MOBILE_APP,153.56,INR,P2P_TRANSFER,APPROVED,dev_000062,10.139.40.0/24,UP,BIOMETRIC,260,3445,3,False,,,
39b11e34-4c1f-dc8b-fc03-e666aa8c4c25,2026-08-06T15:48:31+00:00,4c97641d-4d52-a352-c897-b4687c9a9eb5,acct_000077,p2p_000059,UPI,MOBILE_APP,1181.39,INR,P2P_TRANSFER,APPROVED,dev_000077,10.189.163.0/24,DL,PIN,956,2883,7,False,,,
c74ea9a4-a664-63f0-90a4-abd9edbd657e,2026-08-06T16:00:57+00:00,050556ff-330f-0a3f-f285-8aefa3c1c66c,acct_000029,p2p_000009,UPI,MOBILE_APP,1695.1,INR,P2P_TRANSFER,APPROVED,dev_000029,10.48.174.0/24,KL,BIOMETRIC,348,607,989,False,,,
48bb37c0-613e-d841-eaaf-64aff50960ef,2026-08-06T16:03:22+00:00,d7256966-61d9-d58b-b1e1-09787c9b7408,acct_000096,merchant_000098,WALLET,MOBILE_APP,2393.46,INR,DINING,APPROVED,dev_000096,10.177.21.0/24,KL,BIOMETRIC,1514,388,0,False,,,
40c68fa4-50f3-4c08-6ada-702f18018b59,2026-08-06T16:18:30+00:00,c2e60cf4-680e-8da4-ac63-e7a8a771dd02,acct_000044,travel_payee_000044,UPI,MOBILE_APP,432.5,INR,TRAVEL,APPROVED,dev_replacement_000044,10.210.44.55.0/24,UP,BIOMETRIC,1161,2300,0,False,,,TRAVEL_NEW_DEVICE
07594eba-0618-bf5f-4f3a-9fe5198a21ff,2026-08-06T16:26:21+00:00,ad26e051-e931-edc1-d725-0e18f5ae74e7,acct_000039,p2p_000080,UPI,MOBILE_APP,465.42,INR,P2P_TRANSFER,APPROVED,dev_000039,10.158.174.0/24,DL,PIN,2124,1189,330,False,,,
23ca3991-3ed1-b91e-9233-3cee41fc89dd,2026-08-06T16:35:54+00:00,c65d2836-0e4e-d2a9-5dde-83bc56bee727,acct_000040,merchant_000028,WALLET,POS,281.54,INR,FUEL,APPROVED,dev_000040,10.122.158.0/24,DL,PASSWORD,226,3349,388,False,,,
2551ecb3-05a7-9ff5-505e-c85f5f1678ad,2026-08-06T16:47:37+00:00,e6a96dda-c187-bdc3-91e1-33d6fc5b30c1,acct_000036,merchant_000055,WALLET,POS,545.35,INR,GROCERY,APPROVED,dev_000036,10.18.51.0/24,UP,BIOMETRIC,1741,922,421,False,,,
98981a04-3c73-fea3-9248-f181daf935d2,2026-08-06T16:55:39+00:00,a2b6bc0c-e45d-3367-5722-f49ab809a14b,acct_000066,p2p_000061,UPI,MOBILE_APP,874.24,INR,P2P_TRANSFER,APPROVED,dev_000066,10.115.20.0/24,TN,BIOMETRIC,1421,3390,841,False,,,
853d110d-44f5-63ee-aca8-61747e9f5ad2,2026-08-06T16:57:52+00:00,d35855c0-6965-8dd7-6e49-2da8cbcb2d2c,acct_000041,family_payee_000005,UPI,MOBILE_APP,248.45,INR,P2P_TRANSFER,APPROVED,dev_household_000005,10.220.5.0/24,KL,PIN,586,1409,263,False,,,SHARED_HOUSEHOLD
db43bf54-d556-dc04-07c9-fbe67a8e88fa,2026-08-06T17:17:43+00:00,7fcfa748-4b18-7f4a-8bb3-883d33d979c6,acct_000069,merchant_000081,BANK_TRANSFER,MOBILE_APP,443.85,INR,FUEL,APPROVED,dev_000069,10.110.27.0/24,RJ,BIOMETRIC,564,2296,597,False,,,
b2c2bf9b-2cd1-6274-4079-1694b93fa57c,2026-08-06T17:22:40+00:00,5c14975c-d714-82a9-b03b-48b6fe73741f,acct_000076,merchant_000086,CARD,POS,771.76,INR,DINING,APPROVED,dev_000076,10.9.204.0/24,WB,CARD_CVV,1689,3054,131,False,,,
1501c15c-390a-d4d7-88b8-aa923686441a,2026-08-06T17:25:42+00:00,a2e8de52-1d10-6d0e-31c2-540abba127f0,acct_000007,merchant_000030,WALLET,MOBILE_APP,179.97,INR,UTILITIES,APPROVED,dev_000007,10.110.237.0/24,GJ,PIN,706,736,1,False,,,
96a869cc-5ef9-0ffe-73ab-90a64d0f9f74,2026-08-06T17:29:00+00:00,80a4135b-b355-41f3-c749-2706fab3f858,acct_000023,ato_payee_002000,UPI,MOBILE_APP,950.17,INR,P2P_TRANSFER,APPROVED,dev_000023,10.250.2.15.0/24,KL,PIN,344,815,73,True,ATO-01,ATO-01-002,
12ce43ff-f0d4-7af7-f220-ebeace81d540,2026-08-06T17:37:00+00:00,8a69fe66-7cc7-f974-3466-6da04bca120c,acct_000022,ato_payee_002001,UPI,MOBILE_APP,3183.28,INR,P2P_TRANSFER,APPROVED,dev_ato_002001,10.67.11.0/24,MH,PIN,1770,821,59,True,ATO-01,ATO-01-002,
2f08dff1-fc9b-0491-4a69-1e31a1932f54,2026-08-06T17:56:00+00:00,d2f639c6-3a4f-0c1f-b3f2-b287c18d5284,acct_000062,merchant_000055,CARD,MOBILE_APP,110.8,INR,TRAVEL,APPROVED,dev_000062,10.139.40.0/24,MH,CARD_CVV,1142,3445,969,False,,,
c05895e4-f8cb-ca79-4bae-b890858464f1,2026-08-06T18:08:00+00:00,b083acf4-938f-e395-dd61-ac2d5ef31afd,acct_000075,merchant_000098,CARD,MOBILE_APP,523.85,INR,UTILITIES,APPROVED,dev_000075,10.199.171.0/24,KL,OTP,674,629,465,False,,,
bee2526e-17e8-f7f6-44e1-8e6407f57eeb,2026-08-06T18:08:06+00:00,2a2f3738-7ac5-43d6-9d36-83dd90cf1ac6,acct_000047,merchant_000020,UPI,WEB,979.89,INR,UTILITIES,APPROVED,dev_000047,10.176.133.0/24,KL,PIN,535,576,545,False,,,
c20d45c7-d9f1-338c-ce55-dc8722dea901,2026-08-06T18:16:12+00:00,31a8cd3e-7e30-101c-2a69-781b63efa6b5,acct_000033,p2p_000000,UPI,MOBILE_APP,1270.6,INR,P2P_TRANSFER,APPROVED,dev_000033,10.82.170.0/24,KL,PIN,1258,2312,1,False,,,
6d2af726-0ddb-95a7-457e-e9a4e0afb287,2026-08-06T18:24:29+00:00,5842f507-7851-8b51-5497-b8159e6460b7,acct_000072,merchant_000087,WALLET,MOBILE_APP,1393.83,INR,TRAVEL,APPROVED,dev_000072,10.47.210.0/24,WB,BIOMETRIC,686,1389,801,False,,,
45189bed-b1ac-cc65-8e35-de8eb3854569,2026-08-06T18:27:33+00:00,70834b1a-3c45-a773-20bc-6e135e115628,acct_000094,merchant_000065,BANK_TRANSFER,API,242.08,INR,FUEL,APPROVED,dev_000094,10.1.147.0/24,MH,OTP,2311,3439,746,False,,,
5bb59a35-00d2-ba95-fc9c-faf865c34d96,2026-08-06T19:00:55+00:00,e650f163-a507-97d9-0519-67cac05306ab,acct_000044,p2p_000048,UPI,MOBILE_APP,349.36,INR,P2P_TRANSFER,APPROVED,dev_000044,10.112.97.0/24,KA,PIN,619,2300,895,False,,,
959e63f1-75f8-80b2-e8d1-b66771cd3ccd,2026-08-06T19:07:55+00:00,b10b79ed-7086-a352-41cb-4c71da879694,acct_000095,merchant_000006,CARD,WEB,106.89,INR,UTILITIES,APPROVED,dev_000095,10.80.221.0/24,TS,OTP,2257,3048,540,False,,,
54868ba9-938d-11af-16a1-6e923a83e91d,2026-08-06T19:18:34+00:00,8663a2b6-ade3-2449-408e-66c19e327dee,acct_000061,p2p_000095,UPI,MOBILE_APP,431.27,INR,P2P_TRANSFER,APPROVED,dev_000061,10.91.191.0/24,MH,BIOMETRIC,301,512,1148,False,,,
f8ed7add-890e-2abe-f4af-5db2953a6360,2026-08-06T19:21:56+00:00,4b14a099-f7df-3727-0d3b-f8b13b0b49e0,acct_000022,p2p_000088,UPI,MOBILE_APP,663.52,INR,P2P_TRANSFER,APPROVED,dev_000022,10.67.11.0/24,MH,BIOMETRIC,1661,821,31,False,,,
852ba84b-ed1c-a28c-7a4f-d18cb69149a2,2026-08-06T19:22:17+00:00,a9f0d201-dfe7-9b5c-2b75-7115585473bb,acct_000083,merchant_000025,BANK_TRANSFER,POS,1809.72,INR,UTILITIES,APPROVED,dev_000083,10.89.238.0/24,WB,BIOMETRIC,1500,482,6,False,,,
c16bcfd9-edf1-bc3c-3cd4-e7a53d58797e,2026-08-06T19:30:09+00:00,41c56e9b-8069-a338-9696-b0772d0e51b7,acct_000026,merchant_000071,WALLET,API,2203.22,INR,UTILITIES,APPROVED,dev_000026,10.98.42.0/24,RJ,PASSWORD,1084,1378,548,False,,,
ef2a7d79-e801-007f-3376-8f8a6f1c5cab,2026-08-06T19:36:00+00:00,fafe1767-2083-3fc1-c24b-150bd4b39da0,acct_000048,p2p_000088,UPI,MOBILE_APP,709.59,INR,P2P_TRANSFER,APPROVED,dev_000048,10.15.174.0/24,KA,BIOMETRIC,1314,2861,497,False,,,
73790555-83d9-61b4-7731-151ac9755bc3,2026-08-06T19:45:28+00:00,4ef0aece-43d1-81ab-1277-2eea7adc80a2,acct_000032,p2p_000056,UPI,MOBILE_APP,559.93,INR,P2P_TRANSFER,APPROVED,dev_000032,10.87.212.0/24,GJ,BIOMETRIC,1435,2304,310,False,,,
